Flow ID	 Source IP	 Source Port	 Destination IP	 Destination Port	 Protocol	 Timestamp	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length_1	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
192.168.10.17-224.0.0.251-5353-5353-17	192.168.10.17	5353	224.0.0.251	5353	17	03.07.2017 08:57	87222640	267	0	33223.0	0.0	221.0	45.0	124.4307116104869	64.5996772543904	0	0	0	0	380.89881251014646	3.061131834578729	327904.66165413527	2527908.404917336	3.2009078E7	0.0	8.722264E7	327904.66165413527	2527908.404917336	3.2009078E7	0.0	0	0	0	0	0	0	0	0	0	4800	0	3.061131834578729	0.0	45.0	221.0	124.75373134328369	64.6950711663257	4185.452233215948	0	0	0	0	0	0	0	0	0.0	125.22097378277154	124.4307116104869	0.0	4800	0	0	0	0	0	0	267	33223	0	0	-1	-1	266	8	3111403.0	3648851.6039583376	7003635.0	15.0	1.869425325E7	9980412.592773218	3.2009078E7	8004134.0	BENIGN
192.168.10.3-192.168.10.17-123-123-17	192.168.10.17	123	192.168.10.3	123	17	03.07.2017 08:57	84015887	14	14	672.0	672.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	15.996974476981954	0.3332703016037907	3111699.518518519	1.3267354854669308E7	6.899996E7	3.0	8.4015739E7	6462749.153846154	1.891883588713783E7	6.9000071E7	3.0	8.4015781E7	6462752.384615385	1.891884587967914E7	6.9000107E7	3.0	0	0	0	0	216	216	0.16663515080189534	0.16663515080189534	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	49.714285714285715	48.0	48.0	216	0	0	0	0	0	0	14	672	14	672	-1	-1	13	0	3507956.0	4960837.731061962	7015798.0	114.0	3.8499912E7	4.3133581534630395E7	6.899996E7	7999864.0	BENIGN
192.168.10.17-91.189.91.157-123-123-17	192.168.10.17	123	91.189.91.157	123	17	03.07.2017 08:57	64036840	2	2	96.0	96.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	2.9982741184605612	0.062464044134595026	2.1345613333333336E7	3.6908027016796455E7	6.3963332E7	36658.0	6.399999E7	6.399999E7	0.0	6.399999E7	6.399999E7	6.4000182E7	6.4000182E7	0.0	6.4000182E7	6.4000182E7	0	0	0	0	52	52	0.031232022067297513	0.031232022067297513	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	60.0	48.0	48.0	52	0	0	0	0	0	0	2	96	2	96	-1	-1	1	20	36658.0	0.0	36658.0	36658.0	6.3963332E7	0.0	6.3963332E7	6.3963332E7	BENIGN
129.6.15.28-192.168.10.50-123-123-17	192.168.10.50	123	129.6.15.28	123	17	03.07.2017 08:57	68000558	9	9	432.0	432.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	12.70577809082096	0.2647037102254367	4000032.8235294116	1.3421151953166056E7	5.5971712E7	30006.0	6.7970494E7	8496311.75	1.9200588420141082E7	5.600196E7	973671.0	6.7970303E7	8496287.875	1.9200525576465037E7	5.6001776E7	973626.0	0	0	0	0	-83885093	-83885093	0.13235185511271835	0.13235185511271835	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.666666666666664	48.0	48.0	-83885093	0	0	0	0	0	0	9	432	9	432	-1	-1	8	-83885313	1.1998782E7	0.0	1.1998782E7	1.1998782E7	5.5971712E7	0.0	5.5971712E7	5.5971712E7	BENIGN
192.168.10.17-45.76.244.202-123-123-17	192.168.10.17	123	45.76.244.202	123	17	03.07.2017 08:57	67077016	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.018334745242692	0.2087153071925561	5159770.461538462	1.5579474470230265E7	5.6922884E7	77044.0	6.6999972E7	1.1166661999999998E7	2.245364160527506E7	5.6999966E7	1999915.0	6.6999841E7	1.1166640166666666E7	2.2453633685552467E7	5.6999928E7	1999784.0	0	0	0	0	176	176	0.10435765359627805	0.10435765359627805	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	176	0	0	0	0	0	0	7	336	7	336	-1	-1	6	20	1.0077088E7	0.0	1.0077088E7	1.0077088E7	5.6922884E7	0.0	5.6922884E7	5.6922884E7	BENIGN
192.168.10.255-192.168.10.12-138-138-17	192.168.10.12	138	192.168.10.255	138	17	03.07.2017 08:57	42861781	156	0	30920.0	0.0	233.0	180.0	198.20512820512826	15.266120173270867	0	0	0	0	721.3885955882234	3.6396061096947885	276527.6193548389	1247722.2815767254	9713940.0	1.0	4.2861781E7	276527.6193548389	1247722.2815767254	9713940.0	1.0	0	0	0	0	0	0	0	0	0	-1006620072	0	3.6396061096947885	0.0	180.0	233.0	198.42675159235674	15.468414394093061	239.2718438673854	0	0	0	0	0	0	0	0	0.0	199.69871794871796	198.2051282051282	0.0	-1006620072	0	0	0	0	0	0	156	30920	0	0	-1	-1	155	-83885313	2992859.333333333	5183641.531413253	8978413.0	21.0	8291199.333333333	1304654.8196133464	9713940.0	7150899.0	BENIGN
192.168.10.255-192.168.10.17-138-138-17	192.168.10.17	138	192.168.10.255	138	17	03.07.2017 08:57	26685477	33	0	7304.0	0.0	235.0	194.0	221.33333333333331	19.62725570900492	0	0	0	0	273.7069305525249	1.23662769827948	833921.1562499999	3408428.406780463	1.6971533E7	1.0	2.6685477E7	833921.1562499999	3408428.406780463	1.6971533E7	1.0	0	0	0	0	0	0	0	0	0	660	0	1.23662769827948	0.0	194.0	235.0	221.73529411764704	19.469181277286495	379.049019607843	0	0	0	0	0	0	0	0	0.0	228.45454545454547	221.33333333333334	0.0	660	0	0	0	0	0	0	33	7304	0	0	-1	-1	32	8	20.maj	0.7071067811865476	21.0	20.0	1.3342709E7	5131932.116264984	1.6971533E7	9713885.0	BENIGN
192.168.10.17-67.162.205.205-123-123-17	192.168.10.17	123	67.162.205.205	123	17	03.07.2017 08:57	15079598	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	44.56352218407944	0.9284067121683217	1159969.076923077	1448962.0901447274	4920371.0	79460.0	1.499994E7	2499990.0	1224772.7970491508	5000047.0	1999932.0	1.4998199E7	2499699.8333333335	1224809.3685406586	4999831.0	1998211.0	0	0	0	0	258	258	0.46420335608416086	0.46420335608416086	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	258	0	0	0	0	0	0	7	336	7	336	-1	-1	6	20	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.9-135-1067-6	192.168.10.9	1067	192.168.10.3	135	6	03.07.2017 08:59	14210926	11	6	686.0	560.0	168.0	0.0	62.36363636363635	80.6514385826722	172.0	0.0	93.33333333333333	77.75517131784012	87.67901542798829	1.1962626503016058	888182.875	3495216.5837290995	1.399368E7	1.0	1.4210926E7	1421092.6	4418082.021606867	1.399368E7	1.0	601.0	120.2	148.20492569412124	339.0	3.0	0	0	0	0	244	144	0.7740523031363332	0.42221034716527267	0.0	172.0	69.22222222222221	78.24287643241588	6121.9477124183	0	0	0	1	0	0	0	0	0.0	73.29411764705883	62.36363636363637	93.33333333333333	244	0	0	0	0	0	0	11	686	6	560	8192	2052	9	20	0	0	0	0	0	0	0	0	BENIGN
192.168.10.3-192.168.10.9-135-1067-6	192.168.10.9	1067	192.168.10.3	135	6	03.07.2017 09:00	69	1	1	6.0	6.0	6.0	6.0	6.0	0.0	6.0	6.0	6.0	0.0	173913.04347826086	28985.507246376812	69.0	0.0	69.0	69.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	14492.753623188406	14492.753623188406	6.0	6.0	6.0	0.0	0.0	0	0	0	0	1	1	0	0	1.0	9.0	6.0	6.0	20	0	0	0	0	0	0	1	6	1	6	255	2052	0	20	0	0	0	0	0	0	0	0	BENIGN
192.168.10.50-208.75.89.4-123-123-17	192.168.10.50	123	208.75.89.4	123	17	03.07.2017 08:57	69043997	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.123342120532216	0.2317362941777545	4602933.133333334	1.4502576347874852E7	5.6923397E7	77628.0	6.896585E7	9852264.285714285	2.079097422874297E7	5.7001755E7	1969164.0	6.8966286E7	9852326.57142857	2.079085376253782E7	5.7001544E7	1969081.0	0	0	0	0	-167770470	-167770470	0.11586814708887724	0.11586814708887724	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	-167770470	0	0	0	0	0	0	8	384	8	384	-1	-1	7	-83885313	1.2042453E7	0.0	1.2042453E7	1.2042453E7	5.6923397E7	0.0	5.6923397E7	5.6923397E7	BENIGN
192.168.10.50-204.2.134.163-123-123-17	192.168.10.50	123	204.2.134.163	123	17	03.07.2017 08:57	69074493	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.118431227573396	0.2316339839077791	4604966.2	1.4496620176956175E7	5.690729E7	94319.0	6.8979951E7	9854278.714285715	2.0790116944149006E7	5.7001829E7	1983095.0	6.8979873E7	9854267.57142857	2.0790123210861348E7	5.7001832E7	1982794.0	0	0	0	0	-83885125	-83885125	0.11581699195388954	0.11581699195388954	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	-83885125	0	0	0	0	0	0	8	384	8	384	-1	-1	7	-83885313	1.2072661E7	0.0	1.2072661E7	1.2072661E7	5.690729E7	0.0	5.690729E7	5.690729E7	BENIGN
152.2.133.52-192.168.10.50-123-123-17	192.168.10.50	123	152.2.133.52	123	17	03.07.2017 08:57	69032052	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.125266854301247	0.23177639279794263	4602136.8	1.478718835542805E7	5.7956516E7	45331.0	6.8986547E7	9855221.0	2.1234031449549746E7	5.8001924E7	989826.0	6.8986063E7	9855151.857142858	2.1234108946502455E7	5.8002021E7	989193.0	0	0	0	0	-83885113	-83885113	0.11588819639897131	0.11588819639897131	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	-83885113	0	0	0	0	0	0	8	384	8	384	-1	-1	7	-83885313	1.1030031E7	0.0	1.1030031E7	1.1030031E7	5.7956516E7	0.0	5.7956516E7	5.7956516E7	BENIGN
192.168.10.50-45.127.112.2-123-123-17	192.168.10.50	123	45.127.112.2	123	17	03.07.2017 08:57	70024765	9	9	432.0	432.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	12.33849196066563	0.2570519158472006	4119103.8235294116	1.3907317702652682E7	5.7979739E7	22112.0	7.0002409E7	8750301.125	1.9905549829633377E7	5.8001952E7	1010702.0	7.0002344E7	8750293.0	1.9905610589582354E7	5.8002095E7	1010499.0	0	0	0	0	-83885081	-83885081	0.1285259579236003	0.1285259579236003	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.666666666666664	48.0	48.0	-83885081	0	0	0	0	0	0	9	432	9	432	-1	-1	8	-83885313	1.202267E7	0.0	1.202267E7	1.202267E7	5.7979739E7	0.0	5.7979739E7	5.7979739E7	BENIGN
192.168.10.3-192.168.10.50-123-123-17	192.168.10.50	123	192.168.10.3	123	17	03.07.2017 08:57	69986710	6	6	288.0	288.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.230133978293878	0.17146112454778914	6362428.181818182	2.044880966349013E7	6.79915E7	2.0	6.9986629E7	1.39973258E7	3.0196074759992246E7	6.7991597E7	3.0	6.998656E7	1.3997312E7	3.019607399994336E7	6.7991583E7	2.0	0	0	0	0	168	168	0.08573056227389457	0.08573056227389457	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	52.0	48.0	48.0	168	0	0	0	0	0	0	6	288	6	288	-1	-1	5	20	1995125.0	0.0	1995125.0	1995125.0	6.79915E7	0.0	6.79915E7	6.79915E7	BENIGN
192.168.10.50-38.88.18.251-123-123-17	192.168.10.50	123	38.88.18.251	123	17	03.07.2017 08:57	70054879	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.962833866289314	0.22839237221436068	4670325.266666667	1.44878974869901E7	5.6913473E7	88110.0	6.9966719E7	9995245.57142857	2.0731062815546345E7	5.7001713E7	1994281.0	6.996674E7	9995248.57142857	2.07310260689887E7	5.7001633E7	1994255.0	0	0	0	0	-83885125	-83885125	0.11419618610718034	0.11419618610718034	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	-83885125	0	0	0	0	0	0	8	384	8	384	-1	-1	7	-83885313	1.3053246E7	0.0	1.3053246E7	1.3053246E7	5.6913473E7	0.0	5.6913473E7	5.6913473E7	BENIGN
192.168.10.50-96.126.105.86-123-123-17	192.168.10.50	123	96.126.105.86	123	17	03.07.2017 08:57	70990710	8	7	384.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.14217212364829	0.21129525257600604	5070764.999999999	1.555270546059799E7	5.9001789E7	23636.0	7.0966744E7	1.0138106285714285E7	2.154686082174248E7	5.9001789E7	1975156.0	7.0966754E7	1.1827792333333332E7	2.4089724906949453E7	6.1000733E7	1975029.0	0	0	0	0	-167770458	-83885145	0.1126908013738699	0.09860445120213615	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	51.2	48.0	48.0	-167770458	0	0	0	0	0	0	8	384	7	336	-1	-1	7	-83885313	1.1964955E7	0.0	1.1964955E7	1.1964955E7	5.9001789E7	0.0	5.9001789E7	5.9001789E7	BENIGN
192.168.10.50-69.89.207.99-123-123-17	192.168.10.50	123	69.89.207.99	123	17	03.07.2017 08:57	69018971	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	11.127375399439092	0.23182032082164775	4601264.733333333	1.4243474450951613E7	5.5949525E7	52067.0	6.896681E7	9852401.42857143	2.035318286752316E7	5.6001685E7	1988914.0	6.8966574E7	9852367.714285715	2.0353196228887614E7	5.6001686E7	1988867.0	0	0	0	0	-83885137	-83885137	0.11591016041082387	0.11591016041082387	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	-83885137	0	0	0	0	0	0	8	384	8	384	-1	-1	7	-83885313	1.3017285E7	0.0	1.3017285E7	1.3017285E7	5.5949525E7	0.0	5.5949525E7	5.5949525E7	BENIGN
192.168.10.17-45.79.11.217-123-123-17	192.168.10.17	123	45.79.11.217	123	17	03.07.2017 08:58	67057571	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.021239808999345	0.20877582935415304	5158274.692307693	1.5586890081022965E7	5.694231E7	57521.0	6.7000003E7	1.1166667166666666E7	2.2453639564072657E7	5.6999967E7	1999900.0	6.699987E7	1.1166645E7	2.2453606822768148E7	5.6999878E7	1999858.0	0	0	0	0	-167770490	-167770490	0.10438791467707652	0.10438791467707652	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	-167770490	0	0	0	0	0	0	7	336	7	336	-1	-1	6	-83885313	1.0057693E7	0.0	1.0057693E7	1.0057693E7	5.694231E7	0.0	5.694231E7	5.694231E7	BENIGN
192.168.10.17-216.218.254.202-123-123-17	192.168.10.17	123	216.218.254.202	123	17	03.07.2017 08:58	66080783	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.169371025764026	0.21186189637008387	5083137.153846154	1.5301135014492916E7	5.5919006E7	80807.0	6.5999976E7	1.0999996E7	2.2045423851866942E7	5.6000029E7	1999871.0	6.599971E7	1.0999951666666668E7	2.204533975376648E7	5.5999813E7	1999720.0	0	0	0	0	-83885133	-83885133	0.10593094818504194	0.10593094818504194	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	-83885133	0	0	0	0	0	0	7	336	7	336	-1	-1	6	-83885313	1.008097E7	0.0	1.008097E7	1.008097E7	5.5919006E7	0.0	5.5919006E7	5.5919006E7	BENIGN
192.168.10.17-69.89.207.99-123-123-17	192.168.10.17	123	69.89.207.99	123	17	03.07.2017 08:58	68052232	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	9.87476795764759	0.20572433245099145	5234787.076923076	1.5865792325448956E7	5.7947677E7	52207.0	6.7999931E7	1.1333321833333334E7	2.286192655641084E7	5.8000034E7	1999914.0	6.7999982E7	1.1333330333333334E7	2.2861894958121005E7	5.7999978E7	1999892.0	0	0	0	0	-167770490	-167770490	0.10286216622549572	0.10286216622549572	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	-167770490	0	0	0	0	0	0	7	336	7	336	-1	-1	6	-83885313	1.0052254E7	0.0	1.0052254E7	1.0052254E7	5.7947677E7	0.0	5.7947677E7	5.7947677E7	BENIGN
192.168.10.3-192.168.10.9-49666-1068-6	192.168.10.9	1068	192.168.10.3	49666	6	03.07.2017 08:59	19217041	17	10	1876.0	2448.0	296.0	0.0	110.35294117647061	118.88646957101058	424.0	0.0	244.79999999999998	164.9544044745564	225.00862645815243	1.4050029866720897	739116.9615384615	2589462.4891777746	1.0997995E7	1.0	1.9217041E7	1201065.0625	3253263.00645602	1.0997995E7	1.0	8013432.0	890381.3333333334	2670249.6744605643	8011047.0	3.0	0	0	0	0	364	224	0.8846315101268714	0.5203714765452184	0.0	424.0	154.42857142857142	150.25618335003932	22576.920634920636	0	0	0	1	0	0	0	0	0.0	160.14814814814815	110.3529411764706	244.8	364	0	0	0	0	0	0	17	1876	10	2448	8192	2050	15	20	216259.0	0.0	216259.0	216259.0	7796965.0	0.0	7796965.0	7796965.0	BENIGN
192.168.10.3-192.168.10.9-49666-1068-6	192.168.10.9	1068	192.168.10.3	49666	6	03.07.2017 09:00	67	1	1	6.0	6.0	6.0	6.0	6.0	0.0	6.0	6.0	6.0	0.0	179104.4776119403	29850.746268656716	67.0	0.0	67.0	67.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	14925.373134328358	14925.373134328358	6.0	6.0	6.0	0.0	0.0	0	0	0	0	1	1	0	0	1.0	9.0	6.0	6.0	20	0	0	0	0	0	0	1	6	1	6	251	2050	0	20	0	0	0	0	0	0	0	0	BENIGN
152.2.133.52-192.168.10.17-123-123-17	192.168.10.17	123	152.2.133.52	123	17	03.07.2017 08:57	82046048	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	9.360597112489806	0.1950124398435376	5469736.533333332	1.4937601228313342E7	5.7954888E7	45148.0	8.1999998E7	1.171428542857143E7	2.089431097330996E7	5.8000036E7	1999946.0	8.2000448E7	1.1714349714285715E7	2.0894639011497978E7	5.8000938E7	1999775.0	0	0	0	0	-167770400	-167770400	0.0975062199217688	0.0975062199217688	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	-167770400	0	0	0	0	0	0	8	384	8	384	-1	-1	7	-83885313	5045339.5	7070699.409232477	1.0045079E7	45600.0	3.59546595E7	3.1113021520007093E7	5.7954888E7	1.3954431E7	BENIGN
192.168.10.50-45.76.92.117-123-123-17	192.168.10.50	123	45.76.92.117	123	17	03.07.2017 08:57	75107449	8	7	384.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	9.586266203768949	0.19971387924518644	5364817.785714285	1.5487364631619535E7	5.8889963E7	111385.0	7.4995805E7	1.071368642857143E7	2.1345485303503707E7	5.9001747E7	1983726.0	7.4995224E7	1.2499204E7	2.283793577044615E7	5.9001607E7	1984038.0	0	0	0	0	-83885125	188	0.1065140689307661	0.09319981031442034	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	51.2	48.0	48.0	-83885125	0	0	0	0	0	0	8	384	7	336	-1	-1	7	-83885313	5104205.0	7059725.819095243	1.0096185E7	112225.0	3.23936975E7	3.747137802233834E7	5.8889963E7	5897432.0	BENIGN
192.168.10.17-91.189.89.198-123-123-17	192.168.10.17	123	91.189.89.198	123	17	03.07.2017 08:58	64094083	2	2	96.0	96.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	2.995596332971953	0.06240825693691569	2.1364694333333336E7	3.6841556102937035E7	6.3905659E7	94123.0	6.399996E7	6.399996E7	0.0	6.399996E7	6.399996E7	6.3999782E7	6.3999782E7	0.0	6.3999782E7	6.3999782E7	0	0	0	0	52	52	0.031204128468457847	0.031204128468457847	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	60.0	48.0	48.0	52	0	0	0	0	0	0	2	96	2	96	-1	-1	1	20	94301.0	0.0	94301.0	94301.0	6.3905659E7	0.0	6.3905659E7	6.3905659E7	BENIGN
192.168.10.17-96.126.105.86-123-123-17	192.168.10.17	123	96.126.105.86	123	17	03.07.2017 08:58	8023666	5	5	240.0	240.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	59.823028525863364	1.24631309428882	891518.4444444445	1028932.9741917243	1976326.0	23607.0	7999930.0	1999982.5	93.13968005097927	2000076.0	1999863.0	7999726.0	1999931.5	471.9918784612274	2000567.0	1999454.0	0	0	0	0	-83885221	-83885221	0.62315654714441	0.62315654714441	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	52.8	48.0	48.0	-83885221	0	0	0	0	0	0	5	240	5	240	-1	-1	4	-83885313	0	0	0	0	0	0	0	0	BENIGN
192.168.10.50-67.162.205.205-123-123-17	192.168.10.50	123	67.162.205.205	123	17	03.07.2017 08:57	15065601	7	3	336.0	144.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	31.860660586988864	0.6637637622289346	1673955.6666666667	1522356.565756689	4906265.0	79834.0	1.4984814E7	2497469.0	1220940.9746073722	4989700.0	1994473.0	1.4982166E7	7491083.0	3542582.346327605	9996067.0	4986099.0	0	0	0	0	-167770490	84	0.46463463356025425	0.1991291286686804	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	52.8	48.0	48.0	-167770490	0	0	0	0	0	0	7	336	3	144	-1	-1	6	-83885313	0	0	0	0	0	0	0	0	BENIGN
192.168.10.17-208.79.89.249-123-123-17	192.168.10.17	123	208.79.89.249	123	17	03.07.2017 08:58	68077957	7	6	336.0	288.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	9.165962486212681	0.19095755179609752	5673163.083333333	1.6480001762216441E7	5.7921549E7	77932.0	6.7999932E7	1.1333322000000002E7	2.2861903939427804E7	5.7999988E7	1999921.0	6.7999884E7	1.35999768E7	2.483523737143173E7	5.7999574E7	1998940.0	0	0	0	0	-167770494	-83885181	0.1028232971209756	0.08813425467512194	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	51.69230769230769	48.0	48.0	-167770494	0	0	0	0	0	0	7	336	6	288	-1	-1	6	-83885313	1.0078383E7	0.0	1.0078383E7	1.0078383E7	5.7921549E7	0.0	5.7921549E7	5.7921549E7	BENIGN
192.168.10.17-199.199.208.25-123-123-17	192.168.10.17	123	199.199.208.25	123	17	03.07.2017 08:57	85050232	9	9	432.0	432.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.158702447748762	0.2116396343280992	5002954.823529412	1.3727227389301445E7	5.5949758E7	50256.0	8.4999976E7	1.0624997E7	1.907084528815939E7	5.6000032E7	1999871.0	8.4999717E7	1.0624964625E7	1.9070841706915442E7	5.6000014E7	1999754.0	0	0	0	0	-83885011	-83885011	0.1058198171640496	0.1058198171640496	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.666666666666664	48.0	48.0	-83885011	0	0	0	0	0	0	9	432	9	432	-1	-1	8	-83885313	6050324.0	5656704.342854769	1.0050218E7	2050430.0	3.6449664E7	2.7577297402350217E7	5.5949758E7	1.694957E7	BENIGN
192.168.10.17-208.75.89.4-123-123-17	192.168.10.17	123	208.75.89.4	123	17	03.07.2017 08:58	68077496	7	6	336.0	288.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	9.16602455530973	0.19095884490228607	5673124.666666667	1.6480310014481835E7	5.7922404E7	77446.0	6.7999942E7	1.1333323666666668E7	2.2861955542032897E7	5.8000095E7	1999898.0	6.8000021E7	1.36000042E7	2.4835440838234413E7	5.7999958E7	1998891.0	0	0	0	0	-167770494	-83885181	0.10282399340892327	0.08813485149336281	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	51.69230769230769	48.0	48.0	-167770494	0	0	0	0	0	0	7	336	6	288	-1	-1	6	-83885313	1.0077538E7	0.0	1.0077538E7	1.0077538E7	5.7922404E7	0.0	5.7922404E7	5.7922404E7	BENIGN
192.168.10.17-204.2.134.163-123-123-17	192.168.10.17	123	204.2.134.163	123	17	03.07.2017 08:58	67099487	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	10.014979697236733	0.2086454103590986	5161499.0	1.5570835457798745E7	5.690012E7	99621.0	6.6999866E7	1.1166644333333334E7	2.245367230550165E7	5.7000011E7	1999871.0	6.6999586E7	1.1166597666666666E7	2.245356289512607E7	5.6999741E7	1999818.0	0	0	0	0	224	224	0.1043227051795493	0.1043227051795493	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	224	0	0	0	0	0	0	7	336	7	336	-1	-1	6	32	1.0099746E7	0.0	1.0099746E7	1.0099746E7	5.690012E7	0.0	5.690012E7	5.690012E7	BENIGN
